,posted,neighborhood,post title,number bedrooms,sqft,URL,price,latlon,y,x
1575,2022-05-06 18:04, (Long Beach),LONG BEACH 1 Bedroom 1 Bath + Ceiling Fan(s) + Awesome Value,1.0,630.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-long-beach-bedroom-bath/7470929594.html,"1,605","['33.842316', '-118.175002']",33.842316,-118.175002
1576,2022-05-06 17:38, (Whittier),Garden Setting Community! 2bd2ba with washer & dryer,2.0,1015.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-garden-setting-community/7480500662.html,"2,995","['33.940144', '-117.992797']",33.940144,-117.992797
1577,2022-05-06 17:23," (Norwalk near Downey, Whittier, Cerritos, Santa fe Springs)","Amazing Amenities -Gym, 2 pools, 2 spas, tennis, basketball courts!",1.0,751.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-amazing-amenities-gym-pools/7468706042.html,"2,393","['33.905600', '-118.081800']",33.9056,-118.0818
1578,2022-05-06 17:06," (18005 W. Anne's Circle, Los Angeles, CA)",Looking for a 2 Bedroom Townhome? This is the place!,2.0,1049.0,https://losangeles.craigslist.org/lgb/apa/d/canyon-country-looking-for-2-bedroom/7480489734.html,"2,412","['34.413200', '-118.426000']",34.4132,-118.426
1579,2022-05-06 16:58," (Long Beach, Signal Hill, Lakewood Area)","Great 1 Bedroom Unit, Come Tour Today, Apply tonight, movein next week",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-great-bedroom-unit-come-tour/7480486761.html,"1,995","['33.847016', '-118.166001']",33.847016,-118.166001
1580,2022-05-06 16:39, (Whittier),Home Sweet Home!! 2bd2ba with washer & dryer,2.0,1015.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-home-sweet-home-2bd2ba-with/7480480203.html,"2,995","['33.940144', '-117.992797']",33.940144,-117.992797
1581,2022-05-06 15:55, (Whittier),"Heating, Generous Closet Space, BBQ and Picnic Area",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-heating-generous-closet-space/7480463980.html,"1,675","['33.918913', '-117.991696']",33.918913,-117.991696
1582,2022-05-06 15:47, (Norwalk),"24/7 Emergency Maintenance, Vaulted Ceilings, Heating, Gas Fireplace",1.0,660.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-24-emergency-maintenance/7480460572.html,"2,841","['33.914701', '-118.085625']",33.914701,-118.085625
1583,2022-05-06 15:44, (long beach / 562),"Playground, OnSiteManagement, On-site management and maintenance",2.0,1088.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-playground-onsitemanagement/7480459570.html,"2,675","['33.896403', '-117.987618']",33.896403,-117.987618
1584,2022-05-06 15:36, (Long Beach),😎COOL OFF in your 1-Bdrm w/Balcony & Parking Included,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-cool-off-in-your-bdrm/7480454692.html,"1,970","['33.844917', '-118.165834']",33.844917,-118.165834
1585,2022-05-06 15:34, (Long Beach),"🌞Keep It Classy in this2 Bdrm + 2 Bath w/Fireplace, Balcony & Parking",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-keep-it-classy-in-this2-bdrm/7480455369.html,"2,555","['33.841751', '-118.176061']",33.841751,-118.176061
1586,2022-05-06 15:33, (Long Beach),"📞Available NOW, 850sq feet  1+1 w/2 balconies, walk in closet",1.0,850.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-available-now-850sq-feet-11/7480455126.html,"2,170","['33.841210', '-118.175833']",33.84121,-118.175833
1587,2022-05-06 15:23," (Long Beach, Signal Hill, Lakewood Area)","1+1 Beauty w/Private Balcony, Updated Cabinets and Counter Tops",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-11-beauty-private-balcony/7480451084.html,"1,970","['33.844881', '-118.165855']",33.844881,-118.165855
1588,2022-05-06 15:17," (Long Beach, Signal Hill, Lakewood Area)",💖GREAT COMMUNITY*GREAT LOCATION 1 BDRM w/Appliances &Parking included,1.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-great-communitygreat-location/7480448466.html,"2,280","['33.846592', '-118.166027']",33.846592,-118.166027
1589,2022-05-06 14:29, (long beach / 562),"Co-working lounge, Pool and spa courtyard with lounge seating",2.0,1039.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-co-working-lounge-pool-and/7480428129.html,"3,549","['33.767203', '-118.193118']",33.767203,-118.193118
1590,2022-05-06 12:58, (NO LONG BEACH CA),******NO LONG BCH-SMOKEFREE LOWER CORNER 1BED NEAR 91 & 710 FWYS******,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-no-long-bch-smokefree-lower/7480378522.html,"1,500","['33.861037', '-118.188171']",33.861037,-118.188171
1591,2022-05-06 12:19, (long beach / 562),"Short term leases available, Fitness center, Breakfast bar",1.0,765.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-short-term-leases-available/7480364805.html,"2,086","['33.896403', '-117.987618']",33.896403,-117.987618
1592,2022-05-06 11:58, (Pico Rivera),Cozy one bedroom guest house,1.0,,https://losangeles.craigslist.org/lgb/apa/d/pico-rivera-cozy-one-bedroom-guest-house/7480353996.html,"1,600","['33.967713', '-118.097401']",33.967713,-118.097401
1593,2022-05-06 11:06, (Cudahy),MOVE IN READY newly built 2bd2ba Apartment in Cudahy!!,3.0,,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-move-in-ready-newly/7480325494.html,"2,395","['33.964278', '-118.192901']",33.964278,-118.192901
1594,2022-05-06 11:04, (Long Beach),🤯Parking got you Stressed*Parking included with Downstairs 1-Bdrm*,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-parking-got-you/7480324604.html,"1,995","['33.844416', '-118.165901']",33.844416,-118.165901
1595,2022-05-06 11:02, (Long Beach),"Balcony*, Rooftop Terrace, Professional & Responsive Management",1.0,792.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-balcony-rooftop-terrace/7480323631.html,"3,115","['33.774898', '-118.192601']",33.774898,-118.192601
1596,2022-05-06 10:51," (Lakewood, Signal Hill, Bixby Knolls)","🌈Friendly Community, Sweet Studio Available SOON! Pet Friendly!",,450.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-friendly-community-sweet/7480318129.html,"1,830","['33.846521', '-118.166049']",33.846521,-118.166049
1597,2022-05-06 10:51, (Cudahy),$500 MOVE IN SPECIAL ready to rent 3bd2ba in Cudahy!!,3.0,1100.0,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-500-move-in-special/7480317791.html,"2,795","['33.964278', '-118.192901']",33.964278,-118.192901
1598,2022-05-06 10:40, (Long Beach),OPEN HOUSE TODAY! Apartment for rent!,1.0,,https://losangeles.craigslist.org/lgb/apa/d/compton-open-house-today-apartment-for/7480312215.html,"1,595","['33.874216', '-118.198674']",33.874216,-118.198674
1599,2022-05-06 10:19, (long beach / 562),1 Bedroom 1 Bathroom Private Balcony Ready Now!,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-private/7467943193.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1600,2022-05-06 10:15," (Long Beach, Signal Hill, Lakewood Area)","♪♫♪♫HAPPY DAYS AHEAD in your 1Bdrm w/lg Patio, A/C* Includes Parking",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-happy-days-ahead-in-your/7480298100.html,"1,995","['33.844416', '-118.165901']",33.844416,-118.165901
1601,2022-05-06 10:05," (Lakewood, Signal Hill)","★Downstairs 1 Bedroom w/Patio off of Bdrm★Pool, BBQ, Gym, Laundry",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-downstairs-bedroom-patio-off/7480292216.html,"1,995","['33.847016', '-118.166001']",33.847016,-118.166001
1602,2022-05-06 10:01, (Long Beach),👀at this Rare 2 Bdrm 1.75 Bath w/AC & Gated Parking!,2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-at-this-rare-bdrm-175-bath/7480288929.html,"2,475","['33.841751', '-118.176061']",33.841751,-118.176061
1603,2022-05-06 10:00, (Bixby Knolls Community),"🐱 Kitty Friendly 2+ 2 w a Fireplace, Parking, AC, and Balcony!",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-kitty-friendly-2-a-fireplace/7480289424.html,"2,555","['33.841751', '-118.176061']",33.841751,-118.176061
1604,2022-05-06 09:56," (Long Beach, Signal Hill, Lakewood Area)",Need a Man Cave?? 🤠This 1 Bdrm is Perfect for that Gaming Den,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-need-man-cave-this-bdrm-is/7480286993.html,"1,970","['33.845220', '-118.165727']",33.84522,-118.165727
1605,2022-05-06 09:46," (Lakewood, Signal Hill, Bixby Knolls)","Recreational Parks Nearby, Gated Access",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-recreational-parks-nearby/7480281634.html,"1,970","['33.847016', '-118.166001']",33.847016,-118.166001
1606,2022-05-06 09:44, (Cudahy),OPEN HOUSE TODAY brands new 3bd2ba apartment in Cudahy!!!,3.0,1100.0,https://losangeles.craigslist.org/lgb/apa/d/huntington-park-open-house-today-brands/7480280626.html,"2,795","['33.964278', '-118.192901']",33.964278,-118.192901
1607,2022-05-06 09:42, (wilmington),Be Satisfied in this Awesome 2 bedroom apartment!,2.0,,https://losangeles.craigslist.org/lgb/apa/d/wilmington-be-satisfied-in-this-awesome/7480279477.html,"1,700","['33.775317', '-118.272537']",33.775317,-118.272537
1608,2022-05-06 09:42, (wilmington),Pleasant Pretty Spacious! 2 bedroom apartment,2.0,,https://losangeles.craigslist.org/lgb/apa/d/wilmington-pleasant-pretty-spacious/7480279355.html,"1,700","['33.775317', '-118.272537']",33.775317,-118.272537
1609,2022-05-06 09:33, (Whittier),Quiet Community! 2bd2ba with washer & dryer,2.0,1015.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-quiet-community-2bd2ba-with/7480274570.html,"2,995","['33.940144', '-117.992797']",33.940144,-117.992797
1610,2022-05-06 09:16, (Whittier),2Bed|1Bath|Townhouse|Attached Garage|Washer&Dryer Hook ups,2.0,850.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-2bed1bathtownhouseattached/7480264492.html,"2,780","['33.941300', '-118.035600']",33.9413,-118.0356
1611,2022-05-06 09:15, (Norwalk),"Central Heat & Air, Ceiling Fans, Granite Inspired Countertops",2.0,960.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-central-heat-air-ceiling-fans/7480264387.html,"2,754","['33.914701', '-118.085625']",33.914701,-118.085625
1612,2022-05-06 09:07, (Long Beach),"Make this 2+1.75 Yours, Available Now, Parking Included!",2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-make-this-2175-yours/7480259505.html,"2,475","['33.841751', '-118.176061']",33.841751,-118.176061
1613,2022-05-06 09:06, (Long Beach),.¸¸.•Must See•.2Bed1.75Bath w/Balcony. Available Now,2.0,950.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-must-see2bed175bath-balcony/7480259188.html,"2,475","['33.841317', '-118.175619']",33.841317,-118.175619
1614,2022-05-06 09:05, (Long Beach),"💚 2 Bdrm + 2 Bath w/Fireplace, Balcony💚 TOUR TODAY!",2.0,980.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-bdrm-bath-fireplace-balcony/7480258598.html,"2,555","['33.841751', '-118.176061']",33.841751,-118.176061
1615,2022-05-06 08:47, (Redodno Beach),Apply today and next week you could have your toes in the Sand!,1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/redondo-beach-apply-today-and-next-week/7480248624.html,"2,675","['33.844172', '-118.388664']",33.844172,-118.388664
1616,2022-05-06 08:44, (Long Beach),Wonderful location for commuters! We're near public transit,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-wonderful-location-for/7480246722.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1617,2022-05-06 08:43, (Long Beach),"Wonderful 365 sqft, Studio floorplan at Paradise Gardens",,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-wonderful-365-sqft-studio/7480246061.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1618,2022-05-06 08:41, (Long Beach),Check out these views! You'll love this location and this Studio ba!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-check-out-these-views-youll/7480245231.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1619,2022-05-06 08:40, (Long Beach),The prime location you've been waiting for! Beautiful Studio!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-the-prime-location-youve/7480244433.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1620,2022-05-06 08:34, (Long Beach),Simply stunning garden-style Studio in Long Beach,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-simply-stunning-garden-style/7480241006.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1621,2022-05-06 08:31, (Long Beach),Enough living space for all your needs. Studio. Check us out!,,365.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-enough-living-space-for-all/7480239789.html,"1,725","['33.871149', '-118.185919']",33.871149,-118.185919
1622,2022-05-06 08:15, (Long Beach),All Utilities Included Long Beach studio - $1295,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-all-utilities-included-long/7480227491.html,"1,295","['33.814639', '-118.210144']",33.814639,-118.210144
1623,2022-05-06 06:20, (long beach / 562),"1B/1B, Resident social lounge, Elevator access",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-1b-1b-resident-social-lounge/7468417576.html,"2,341","['33.770600', '-118.182000']",33.7706,-118.182
1624,2022-05-06 06:12, (long beach / 562),2 Bedroom 1 Bathroom Private Patio,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-private-patio/7467762127.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1625,2022-05-06 05:07, (long beach / 562),"1bd 1ba, 18-foot ceilings Select units, In Long Beach",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-1bd-1ba-18-foot-ceilings/7467942161.html,"2,447","['33.770600', '-118.182000']",33.7706,-118.182
1626,2022-05-06 02:25, (long beach / 562),"1bd 1ba, Zen garden and sundeck, Resident social lounge",1.0,656.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-1bd-1ba-zen-garden-and/7468801047.html,"2,447","['33.770600', '-118.182000']",33.7706,-118.182
1627,2022-05-06 02:06, (long beach / 562),2 Bedroom 1 Bathroom Private Balcony,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bathroom-private-balcony/7467918518.html,"2,491","['33.905699', '-118.055825']",33.905699,-118.055825
1628,2022-05-05 22:42, (Norwalk),2 BEDROOM 1 BATH - MOVE-IN-READY - CALL FOR DETAILS,2.0,901.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-bedroom-bath-move-in-ready-call/7468166796.html,"2,491","['33.905589', '-118.055612']",33.905589,-118.055612
1629,2022-05-05 18:52, (Long Beach),All Utilities Included Long Beach studio - $1295,1.0,,https://losangeles.craigslist.org/lgb/apa/d/long-beach-all-utilities-included-long/7480085153.html,"1,295","['33.814211', '-118.209801']",33.814211,-118.209801
1630,2022-05-05 17:40, (Norwalk),"Walk-In Closets, Controlled Access, Ceiling Fans, Recess lighting",2.0,,https://losangeles.craigslist.org/lgb/apa/d/norwalk-walk-in-closets-controlled/7480064743.html,"2,742","['33.914314', '-118.084900']",33.914314,-118.0849
1631,2022-05-05 17:28, (Long Beach),"1+1 in Amazing Long Beach | Gas Range, Great Location, Ceiling Fan(s)",1.0,630.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-11-in-amazing-long-beach-gas/7470804682.html,"1,605","['33.842316', '-118.175002']",33.842316,-118.175002
1632,2022-05-05 17:25, (long beach / 562),Beautiful floor plan with Poll View Ready Now!,1.0,831.0,https://losangeles.craigslist.org/lgb/apa/d/downey-beautiful-floor-plan-with-poll/7480060227.html,"2,477","['33.958100', '-118.117400']",33.9581,-118.1174
1633,2022-05-05 17:22," (Norwalk near Downey, Cerritos, Whittier, Santa fe Springs)","Enjoy all Solterra has to offer! Washer, dryer, and central A/C!",1.0,751.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-enjoy-all-solterra-has-to-offer/7468223559.html,"2,507","['33.905600', '-118.081800']",33.9056,-118.0818
1634,2022-05-05 16:48, (Downey),"$1,600/ 1BR - Coming Soon - Downey Plaza Apartments",1.0,,https://losangeles.craigslist.org/lgb/apa/d/downey-br-coming-soon-downey-plaza/7480048263.html,"1,600","['33.966613', '-118.116702']",33.966613,-118.116702
1635,2022-05-05 16:47, (Long Beach),"CALL☎️1+1 Open Floorplan w/AC, Appliances, Gym, Laundry, Pool & BBQ -",1.0,650.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-call11-open-floorplan-ac/7480047925.html,"1,970","['33.847016', '-118.166001']",33.847016,-118.166001
1636,2022-05-05 16:41, (Long Beach Calif),One Bedroom One Bath apartment,1.0,500.0,https://losangeles.craigslist.org/lgb/apa/d/long-beach-one-bedroom-one-bath/7467906836.html,"1,545","['33.781344', '-118.200239']",33.781344,-118.200239
1637,2022-05-05 16:37, (Whittier),"Online Credit Card Payments Accepted, Refreshing Swimming Pool",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/la-mirada-online-credit-card-payments/7480044795.html,"1,675","['33.918913', '-117.991696']",33.918913,-117.991696
1638,2022-05-05 16:37, (Downey),Massive Closet Space and Huge Floro Plan - Call Today!,2.0,1215.0,https://losangeles.craigslist.org/lgb/apa/d/downey-massive-closet-space-and-huge/7477160367.html,"2,916","['33.958100', '-118.117400']",33.9581,-118.1174
1639,2022-05-05 16:31, (Long Beach),YIPPEE🥳Tour your Upstairs Private STUDIO TODAY ❤Appliances & Parking,,450.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-yippeetour-your-upstairs/7480042598.html,"1,835","['33.847016', '-118.166001']",33.847016,-118.166001
1640,2022-05-05 16:23, (Whittier),Relaxing by the pool 2bd2ba with washer & dryer,2.0,1015.0,https://losangeles.craigslist.org/lgb/apa/d/whittier-relaxing-by-the-pool-2bd2ba/7480039720.html,"2,995","['33.940144', '-117.992797']",33.940144,-117.992797
1641,2022-05-05 16:22, (Long Beach),"Large 1 bedroom Duplex bldg, Good Long Beach neighborhood",1.0,725.0,https://losangeles.craigslist.org/lgb/apa/d/lakewood-large-bedroom-duplex-bldg-good/7480039498.html,"1,845","['33.836700', '-118.142273']",33.8367,-118.142273
1642,2022-05-05 16:15, (Bellflower),This Is What You've Been Search For - Section 8 Welcomed,,318.0,https://losangeles.craigslist.org/lgb/apa/d/bellflower-this-is-what-youve-been/7480037051.html,"1,220","['33.884614', '-118.130284']",33.884614,-118.130284
1643,2022-05-05 15:17, (Long beach),Furnished Apartment,,,https://losangeles.craigslist.org/lgb/apa/d/signal-hill-furnished-apartment/7480014979.html,"3,450","['33.804031', '-118.146425']",33.804031,-118.146425
1644,2022-05-05 14:07, (Norwalk),"Fitness Center, On-Site Maintenance, Close to Schools",1.0,700.0,https://losangeles.craigslist.org/lgb/apa/d/norwalk-fitness-center-on-site/7467736515.html,"1,891","['33.905589', '-118.055612']",33.905589,-118.055612
